Closeness Centrality — full node ranking
==================================================================================
Sorted by raw score (descending).
Normalisation: log-normalised.
Total nodes: 6,765
==================================================================================

Rank    Node                                                       Raw Score  Norm Score
371     optimum-graphcore                                         0.35063521    0.271984
372     datasette                                                 0.35056250    0.271884
373     numcodecs                                                 0.35052615    0.271834
374     pyarrow                                                   0.35039901    0.271660
375     markdown-it-py                                            0.35038085    0.271635
376     imageio                                                   0.35038085    0.271635
377     rich                                                      0.35038085    0.271635
378     csvw                                                      0.35036269    0.271610
379     litestar                                                  0.35021753    0.271410
380     mock                                                      0.35019939    0.271385
381     smart-open                                                0.35014499    0.271311
382     sparse                                                    0.35014499    0.271311
383     scikit-build                                              0.35012686    0.271286
384     cmdstanpy                                                 0.35010873    0.271261
385     spatialdata-io                                            0.35009060    0.271236
386     cupy-cuda12x                                              0.34996377    0.271062
387     google-generativeai                                       0.34992755    0.271012
388     ipyniivue                                                 0.34987323    0.270937
389     xdev                                                      0.34987323    0.270937
390     idna                                                      0.34985513    0.270913
391     ipywidgets                                                0.34983703    0.270888
392     scikit-base                                               0.34980084    0.270838
393     python-dateutil                                           0.34972847    0.270738
394     coiled                                                    0.34972847    0.270738
395     ax-platform                                               0.34967422    0.270664
396     beaker-py                                                 0.34965614    0.270639
397     torch-tensorrt                                            0.34963806    0.270614
398     pytest-doctestplus                                        0.34963806    0.270614
399     cvxpy                                                     0.34963806    0.270614
400     flexparser                                                0.34961998    0.270589
401     flexcache                                                 0.34961998    0.270589
402     outlines_core                                             0.34952962    0.270465
403     seqio                                                     0.34947543    0.270391
404     dask-cuda                                                 0.34942125    0.270316
405     albumentations                                            0.34938514    0.270267
406     aiostream                                                 0.34933099    0.270192
407     importlib_metadata                                        0.34931295    0.270167
408     python-arango                                             0.34931295    0.270167
409     sphinx-autodoc-defaultargs                                0.34925882    0.270093
410     PyHamcrest                                                0.34924078    0.270068
411     mapclassify                                               0.34924078    0.270068
412     google.auth                                               0.34902447    0.269771
413     nbformat                                                  0.34900645    0.269746
414     trino                                                     0.34893441    0.269647
415     torchmetrics                                              0.34889841    0.269598
416     mdformat-front-matters                                    0.34884441    0.269523
417     annsel                                                    0.34879043    0.269449
418     sphinx_book_theme                                         0.34875445    0.269400
419     triton                                                    0.34875445    0.269400
420     pyctcdecode                                               0.34866454    0.269276
421     xarray-spatial                                            0.34862858    0.269227
422     ensureconda                                               0.34859264    0.269177
423     pytest-check                                              0.34855670    0.269128
424     xonsh                                                     0.34846689    0.269004
425     trackio                                                   0.34830535    0.268782
426     paretoset                                                 0.34825153    0.268708
427     furo                                                      0.34825153    0.268708
428     jupysql                                                   0.34814395    0.268560
429     ufmt                                                      0.34812603    0.268535
430     pypdf                                                     0.34810811    0.268511
431     llmlingua                                                 0.34809019    0.268486
432     notebook                                                  0.34803644    0.268412
433     pydicom                                                   0.34803644    0.268412
434     h5netcdf                                                  0.34801853    0.268388
435     pylance                                                   0.34800062    0.268363
436     elastic-transport                                         0.34800062    0.268363
437     xarray                                                    0.34800062    0.268363
438     jsonpickle                                                0.34800062    0.268363
439     graphtools                                                0.34798271    0.268338
440     mcp                                                       0.34796480    0.268314
441     inequality                                                0.34792899    0.268264
442     click-compose                                             0.34791109    0.268240
443     scprep                                                    0.34791109    0.268240
444     pyunlocbox                                                0.34791109    0.268240
445     py7zr                                                     0.34789319    0.268215
446     coincidence                                               0.34787530    0.268191
447     tslearn                                                   0.34776795    0.268043
448     jupyter_client                                            0.34776795    0.268043
449     folium                                                    0.34773218    0.267994
450     lonboard                                                  0.34771430    0.267969
451     jupyter-events                                            0.34769642    0.267944
452     param                                                     0.34769642    0.267944
453     gcovr                                                     0.34767854    0.267920
454     moviepy                                                   0.34764279    0.267871
455     panflute                                                  0.34762492    0.267846
456     databricks-sdk                                            0.34755345    0.267748
457     pyroma                                                    0.34753559    0.267723
458     kvikio-cu12                                               0.34748201    0.267649
459     kvikio-cu13                                               0.34748201    0.267649
460     prance                                                    0.34744631    0.267600
461     monai                                                     0.34742845    0.267576
462     sigstore                                                  0.34739276    0.267527
463     Keras-Preprocessing                                       0.34737491    0.267502
464     vcrpy                                                     0.34732138    0.267428
465     dython                                                    0.34728571    0.267379
466     SQLAlchemy                                                0.34719655    0.267256
467     ase                                                       0.34716090    0.267207
468     apprise                                                   0.34714308    0.267183
469     ablog                                                     0.34707181    0.267085
470     stumpy                                                    0.34703618    0.267036
471     docling-core                                              0.34700056    0.266987
472     bayes-optim                                               0.34700056    0.266987
473     dask-image                                                0.34691155    0.266864
474     sphinx-rtd-theme                                          0.34689376    0.266840
475     ome-zarr                                                  0.34680480    0.266717
476     urllib3                                                   0.34671589    0.266595
477     mem0ai                                                    0.34664479    0.266497
478     crawl4ai                                                  0.34660926    0.266448
479     array-api-compat                                          0.34660926    0.266448
480     jupyter-ai-magics                                         0.34660926    0.266448
481     pykeops                                                   0.34659149    0.266423
482     pip-audit                                                 0.34655597    0.266374
483     kerchunk                                                  0.34644943    0.266228
484     clearml                                                   0.34641393    0.266179
485     pyogrio                                                   0.34637844    0.266130
486     pymoo                                                     0.34634296    0.266081
487     treq                                                      0.34632522    0.266057
488     pkgmt                                                     0.34620111    0.265886
489     xdoctest                                                  0.34618338    0.265861
490     docrepr                                                   0.34616566    0.265837
491     sphinx-argparse                                           0.34613022    0.265788
492     livemark                                                  0.34607708    0.265715
493     mlrun                                                     0.34607708    0.265715
494     httpx                                                     0.34607708    0.265715
495     snowflake-sqlalchemy                                      0.34605937    0.265690
496     dask-cudf-cu12                                            0.34600624    0.265617
497     evosax                                                    0.34598854    0.265593
498     dask-cudf-cu13                                            0.34597084    0.265568
499     copier                                                    0.34593544    0.265520
500     neptune-prophet                                           0.34590005    0.265471
501     pytest-benchmark                                          0.34588235    0.265447
502     aws-sam-translator                                        0.34582928    0.265373
503     curl_cffi                                                 0.34581160    0.265349
504     mmh3                                                      0.34581160    0.265349
